id,facility_code,facility_name,is_void,sub_county_id,facility_subcounty
10563,16259,Okok Dispensary,false,297,16259_297
19552,16259,Okok Dispensary,false,297,16259_297
5236,16260,St Agnes Clinic,false,306,16260_306
11891,16260,St Agnes Clinic,false,306,16260_306
21902,16260,St Agnes Clinic,false,306,16260_306
5119,16261,Moshi Clinic,false,306,16261_306
24264,16261,Moshi Clinic,false,306,16261_306
5234,16262,Victoria Clinic,false,306,16262_306
24256,16262,Victoria Clinic,false,306,16262_306
7263,16263,Soamam Medical Clinic,false,317,16263_317
7184,16264,Omwabo Medical Clinic,false,317,16264_317
23948,16264,Omwabo Medical Clinic,false,317,16264_317
2985,16265,Nyamagesa Dispensary,false,313,16265_313
10485,16265,Nyamagesa Dispensary,false,313,16265_313
19308,16265,Nyamagesa Dispensary,false,313,16265_313
7254,16266,Nyagancha Dispensary,false,317,16266_317
19351,16266,Nyagancha Dispensary,false,317,16266_317
2892,16267,Chemin Clinic,false,313,16267_313
10032,16267,Chemin Clinic,false,313,16267_313
23925,16267,Chemin Clinic,false,313,16267_313
10645,16268,Diruma Dispensary,false,305,16268_305
5186,16269,Kipingi Dispensary,false,305,16269_305
10743,16269,Kipingi Dispensary,false,305,16269_305
19983,16269,Kipingi Dispensary,false,305,16269_305
10727,16270,Kombato Dispensary,false,305,16270_305
12851,16271,Kumoni Dispensary,false,305,16271_305
10724,16272,Mugabo Dispensary,false,305,16272_305
10752,16273,Namba Kodero Dispensary,false,305,16273_305
12409,16274,Ng'imalo Dispensary,false,305,16274_305
5241,16275,Nyakurungoto Dispensary,false,305,16275_305
10751,16275,Nyakurungoto Dispensary,false,305,16275_305
19989,16275,Nyakurungoto Dispensary,false,305,16275_305
5171,16277,Ondong Dispensary,false,302,16277_302
10627,16277,Ondong Dispensary,false,302,16277_302
19686,16277,Ondong Dispensary,false,302,16277_302
10723,16278,Thim Lich Dispensary,false,305,16278_305
5240,16279,Yago Dispensary,false,305,16279_305
10749,16279,Yago Dispensary,false,305,16279_305
19988,16279,Yago Dispensary,false,305,16279_305
7212,16280,Kenyerere Health Centre (Nyamira),false,318,16280_318
19580,16280,Kenyerere Health Centre (Nyamira),false,318,16280_318
7228,16281,Getiesi Health Centre,false,318,16281_318
20063,16281,Getiesi Health Centre,false,318,16281_318
2011,16282,Kasongo Dispensary,false,240,16282_240
12113,16282,Kasongo Dispensary,false,290,16282_290
22067,16282,Kasongo Dispensary,false,290,16282_290
3140,16283,Kadinda Health Centre,false,289,16283_289
20358,16283,Kadinda Health Centre,false,289,16283_289
1221,16284,Oriang (SDA) Health Centre,false,294,16284_294
20320,16284,Oriang (SDA) Health Centre,false,294,16284_294
964,16285,Bultohama Dispensary,false,79,16285_79
13089,16285,Bultohama Dispensary,false,79,16285_79
22761,16285,Bultohama Dispensary,false,79,16285_79
8814,16286,Arbajahan Nomadic Mobile Clinic,false,83,16286_83
19770,16286,Arbajahan Nomadic Mobile Clinic,false,83,16286_83
1012,16287,Garissa Teacher Training College Dispensary,false,74,16287_74
18860,16287,Garissa University College Dispensary,false,74,16287_74
968,16288,Libahlow Nomadic Clinic,false,75,16288_75
10271,16288,Libahlow Nomadic Clinic,false,75,16288_75
23107,16288,Libahlow Nomadic Clinic,false,75,16288_75
973,16289,Baraki Dispensary,false,76,16289_76
10681,16289,Baraki Dispensary,false,76,16289_76
19809,16289,Baraki Dispensary,false,76,16289_76
1010,16290,Eldere Dispensary,false,76,16290_76
19366,16290,Eldere Dispensary,false,76,16290_76
8847,16291,Port Health Dispensary (Wajir East),false,81,16291_81
10213,16291,Port Health Dispensary (Wajir East),false,81,16291_81
23234,16291,Port Health Dispensary (Wajir East),false,81,16291_81
8841,16292,Mansa Nomadic Clinic,false,82,16292_82
20023,16292,Mansa Nomadic Clinic,false,82,16292_82
4503,16293,Lafey Nomadic Dispensary,false,91,16293_91
10554,16293,Lafey Nomadic Dispensary,false,91,16293_91
19542,16293,Lafey Nomadic Dispensary,false,91,16293_91
4513,16296,Mandera Medicare Clinic,false,90,16296_90
24074,16296,Mandera Medicare Clinic,false,90,16296_90
4478,16297,Banadir Clinic,false,90,16297_90
24073,16297,Banadir Clinic,false,90,16297_90
4508,16298,Mowlana Medical Clinic,false,90,16298_90
24065,16298,Mowlana Medical Clinic,false,90,16298_90
4518,16301,Northern Medical Clinic,false,90,16301_90
24058,16301,Northern Medical Clinic,false,90,16301_90
4519,16303,Paramount Medical Clinic,false,90,16303_90
24077,16303,Paramount Medical Clinic,false,90,16303_90
4482,16304,Sunrise Medical Clinic (Mandera East),false,90,16304_90
9999,16304,Sunrise Medical Clinic (Mandera East),false,90,16304_90
23973,16304,Sunrise Medical Clinic (Mandera East),false,90,16304_90
4481,16305,Tawakal Medical Clinic (Mandera East),false,90,16305_90
10001,16305,Tawakal Medical Clinic (Mandera East),false,90,16305_90
4479,16306,Bullampya Medical Clinic,false,90,16306_90
9985,16306,Bullampya Medical Clinic,false,90,16306_90
24028,16306,Bullampya Medical Clinic,false,90,16306_90
4477,16307,Drugmart Medical Clinic,false,90,16307_90
13753,16307,Drugmart Medical Clinic,false,90,16307_90
18949,16307,Drugmart Medical Clinic,false,90,16307_90
4480,16308,Amal Medical Clinic,false,90,16308_90
10004,16308,Amal Medical Clinic,false,90,16308_90
23969,16308,Amal Medical Clinic,false,90,16308_90
10023,16309,Pioneer Medical Clinic (Mandera East),false,90,16309_90
10024,16310,Mankind Medical Clinic,false,90,16310_90
4476,16311,Bismillahi Medical Clinic,false,90,16311_90
24260,16311,Bismillahi Medical Clinic,false,90,16311_90
11938,16312,Mandera Drugmarts Pharmacy,false,90,16312_90
4504,16313,Buruburu Dispensary,false,90,16313_90
20030,16313,Buruburu Dispensary,false,90,16313_90
4498,16314,Takaba Nomadic Mobile,false,86,16314_86
19277,16314,Takaba Nomadic Mobile,false,86,16314_86
11738,16315,Tolilet Dispensary,false,203,16315_203
21249,16315,Tolilet Dispensary,false,203,16315_203
1890,16316,Sumoiyot Dispensary,false,240,16316_240
11727,16316,Sumoiyot Dispensary,false,240,16316_240
21233,16316,Sumoiyot Dispensary,false,240,16316_240
294,16317,Kapletundo Dispensary,false,241,16317_241
12246,16317,Kapletundo Dispensary,false,241,16317_241
21587,16317,Kapletundo Dispensary,false,241,16317_241
300,16318,Kapkures Dispensary (Sotik),false,241,16318_241
12129,16318,Kapkures Dispensary (Sotik),false,241,16318_241
21506,16318,Kapkures Dispensary (Sotik),false,241,16318_241
7687,16319,Times Medical Clinic,false,180,16319_180
7726,16320,Pims Medical Clinic,false,180,16320_180
7682,16321,Alpha Medical Clinic,false,180,16321_180
7677,16322,Maralal Medical Clinic,false,180,16322_180
8898,16323,Annet Dispensary,false,176,16323_176
21544,16323,Annet Dispensary,false,177,16323_177
8518,16324,Lokori Primary Health Care Programme,false,175,16324_175
11899,16324,Lokori Primary Health Care Programme,false,175,16324_175
21514,16324,Lokori Primary Health Care Programme,false,175,16324_175
7068,16325,Mashangwa Dispensary,false,224,16325_224
21235,16325,Mashangwa Dispensary,false,224,16325_224
7073,16326,Kuresiet Dispensary,false,225,16326_225
21240,16326,Kuresiet Dispensary,false,225,16326_225
7070,16327,Mogoiywet Dispensary,false,225,16327_225
21225,16327,Mogoiywet Dispensary,false,225,16327_225
7055,16328,Olchobosei Clinic,false,225,16328_225
21016,16328,Olchobosei Clinic,false,225,16328_225
7112,16329,Inkoirienito Dispensary,false,227,16329_227
12774,16329,Inkoirienito Dispensary,false,227,16329_227
22081,16329,Inkoirienito Dispensary,false,227,16329_227
7117,16330,Olenkasurai Dispensary,false,226,16330_226
12846,16330,Olenkasurai Dispensary,false,226,16330_226
22157,16330,Olenkasurai Dispensary,false,226,16330_226
6915,16331,Kamangunet VCT,false,199,16331_199
11418,16331,Kamangunet VCT,false,199,16331_199
20941,16331,Kamangunet VCT,false,199,16331_199
649,16332,Tambach T T College Dispensary,false,196,16332_196
12914,16332,Tambach T T College Dispensary,false,196,16332_196
22228,16332,Tambach T T College Dispensary,false,196,16332_196
707,16333,Tugumoi Dispensary (Metkei),false,197,16333_197
12140,16333,Tugumoi Dispensary (Metkei),false,197,16333_197
21513,16333,Tugumoi Dispensary (Metkei),false,197,16333_197
703,16334,Kimoloi Dispensary,false,197,16334_197
12196,16334,Kimoloi Dispensary,false,197,16334_197
21545,16334,Kimoloi Dispensary,false,197,16334_197
709,16335,Kaparon Health Centre,false,194,16335_194
12160,16335,Kaparon Health Centre,false,194,16335_194
21522,16335,Kaparon Health Centre,false,194,16335_194
650,16336,Chesoi Medical Clinic,false,194,16336_194
11469,16336,Chesoi Medical Clinic,false,194,16336_194
20981,16336,Chesoi Medical Clinic,false,194,16336_194
8621,16337,Lelmolok Nursing Home,false,193,16337_193
11612,16337,Lelmolok Nursing Home,false,193,16337_193
21103,16337,Lelmolok Nursing Home,false,193,16337_193
8666,16338,Bindura Dispensary,false,193,16338_193
12843,16338,Bindura Dispensary,false,193,16338_193
22153,16338,Bindura Dispensary,false,193,16338_193
8617,16340,Kayanet Clinic,false,193,16340_193
11501,16340,Kayanet Clinic,false,193,16340_193
21017,16340,Kayanet Clinic,false,193,16340_193
8619,16341,Nazareth Medical Clinic (Wareng),false,193,16341_193
11500,16341,Nazareth Medical Clinic (Wareng),false,193,16341_193
21015,16341,Nazareth Medical Clinic (Wareng),false,193,16341_193
8618,16342,Burnt Forest Medical Clinic,false,193,16342_193
13102,16342,Burnt Forest Medical Clinic,false,193,16342_193
22769,16342,Burnt Forest Medical Clinic,false,193,16342_193
8662,16343,Patrician Dispensary,false,192,16343_192
12783,16343,Patrician Dispensary,false,192,16343_192
22099,16343,Patrician Dispensary,false,192,16343_192
8673,16344,St Getrude Dispensary,false,192,16344_192
11882,16344,St Getrude Dispensary,false,192,16344_192
21895,16344,St Getrude Dispensary,false,192,16344_192
8661,16345,St Ladislaus Dispensary,false,192,16345_192
12789,16345,St Ladislaus Dispensary,false,192,16345_192
22105,16345,St Ladislaus Dispensary,false,192,16345_192
11877,16346,Kalyet Clinic (Wareng),false,193,16346_193
8608,16347,Burnt Forest Rhdc (Eldoret East),false,193,16347_193
11791,16347,Burnt Forest Rhdc (Eldoret East),false,191,16347_191
21836,16347,Burnt Forest Rhdc (Eldoret East),false,191,16347_191
8609,16348,Family Health Options Kenya (Eldoret),false,192,16348_192
12514,16348,Family Health Options Kenya (Eldoret),false,191,16348_191
22349,16348,Family Health Options Kenya (Eldoret),false,191,16348_191
8598,16349,Emc Kimumu Dispensary,false,190,16349_190
9902,16349,Emc Kimumu Dispensary,false,190,16349_190
18730,16349,Emc Kimumu Dispensary,false,190,16349_190
8682,16350,Ainabkoi (RCEA) Health Centre,false,191,16350_191
13249,16350,Ainabkoi (RCEA) Health Centre,false,191,16350_191
22669,16350,Ainabkoi (RCEA) Health Centre,false,191,16350_191
8663,16352,Hospice Dispensary,false,191,16352_191
12776,16352,Hospice Dispensary,false,191,16352_191
22084,16352,Hospice Dispensary,false,191,16352_191
8616,16353,Dr Nabakwe Clinic,false,190,16353_190
12009,16353,Dr Nabakwe Clinic,false,191,16353_191
21984,16353,Dr Nabakwe Clinic,false,191,16353_191
8697,16354,Kapkei Dispensary,false,190,16354_190
19953,16354,Kapkei Dispensary,false,190,16354_190
8605,16355,Dr Nyandiko Clinic,false,190,16355_190
12967,16355,Dr Nyandiko Clinic,false,191,16355_191
22684,16355,Dr Nyandiko Clinic,false,191,16355_191
8614,16356,Mwangaza Medical Clinic,false,189,16356_189
11494,16356,Mwangaza Medical Clinic,false,189,16356_189
21006,16356,Mwangaza Medical Clinic,false,189,16356_189
12995,16357,Imani Dispensary,false,192,16357_192
22703,16357,Imani Dispensary,false,192,16357_192
8638,16358,Starlight Mti Moja,false,189,16358_189
12255,16358,Starlight Mti Moja,false,189,16358_189
21594,16358,Starlight Mti Moja,false,189,16358_189
8664,16359,Kibulgeny Dispensary,false,188,16359_188
12254,16359,Kibulgeny Dispensary,false,188,16359_188
22164,16359,Kibulgeny Dispensary,false,188,16359_188
8361,16361,Bikeke Health Centre,false,186,16361_186
13079,16361,Bikeke Health Centre,false,186,16361_186
22487,16361,Bikeke Health Centre,false,186,16361_186
8354,16362,Kiminini Health Centre,false,186,16362_186
13073,16362,Kiminini Health Centre,false,186,16362_186
22480,16362,Kiminini Health Centre,false,186,16362_186
11810,16363,Manor House Agricultural Health Clinic,false,185,16363_185
8371,16364,Matunda  Sub county Hospital,false,186,16364_186
12263,16364,Matunda Sub county Hospital,false,186,16364_186
21560,16364,Matunda Sub county Hospital,false,186,16364_186
8931,16366,Nakwijit Dispensary,false,178,16366_178
20011,16366,Nakwijit Dispensary,false,178,16366_178
8928,16367,Alale Health Centre,false,178,16367_178
20497,16367,Alale Health Centre,false,178,16367_178
8924,16368,Tiinei Dispensary,false,178,16368_178
19318,16368,Tiinei Dispensary,false,178,16368_178
8919,16369,Losam Dispensary,false,178,16369_178
19358,16369,Losam Dispensary,false,178,16369_178
8918,16370,Orolwo Dispensary,false,178,16370_178
19357,16370,Orolwo Dispensary,false,178,16370_178
8925,16371,Kamla Community Dispensary,false,178,16371_178
18924,16371,Kamla Community Dispensary,false,178,16371_178
8917,16373,Kangoletiang Dispensary,false,178,16373_178
19356,16373,Kangoletiang Dispensary,false,178,16373_178
8916,16375,Kamketo Dispensary,false,178,16375_178
19355,16375,Kamketo Dispensary,false,178,16375_178
6759,16376,Lamorna Farm Clinic,false,215,16376_215
11572,16376,Lamorna Farm Clinic,false,215,16376_215
21072,16376,Lamorna Farm Clinic,false,215,16376_215
6732,16377,Revival Baptist VCT Centre,false,215,16377_215
11416,16377,Revival Baptist VCT Centre,false,215,16377_215
20940,16377,Revival Baptist VCT Centre,false,215,16377_215
11976,16378,Gatamaiyo Dispensary,false,215,16378_215
12149,16379,Elementeita Dispensary,false,216,16379_216
12151,16380,Namocha Dispensary,false,215,16380_215
12579,16382,Ngondi Dispensary,false,215,16382_215
22395,16382,Ngondi Dispensary,false,215,16382_215
7396,16384,Our Lady of Mercy (Magumu),false,136,16384_136
10484,16384,Our Lady of Mercy (Magumu),false,136,16384_136
19307,16384,Our Lady of Mercy (Magumu),false,136,16384_136
12544,16385,St Lukes Clinic (North Kinangop),false,136,16385_136
2820,16386,Gatuto Dispensary,false,150,16386_150
19891,16386,Gatuto Dispensary,false,150,16386_150
2771,16387,Mukangu Health Centre,false,149,16387_149
19280,16387,Mukangu Health Centre,false,149,16387_149
7751,16388,Mahanga Dispensary (Bokoli),false,269,16388_269
11622,16388,Mahanga Dispensary (Bokoli),false,269,16388_269
21635,16388,Mahanga Dispensary (Bokoli),false,269,16388_269
7754,16389,Matulo Dispensary,false,269,16389_269
11579,16389,Matulo Dispensary,false,269,16389_269
21596,16389,Matulo Dispensary,false,269,16389_269
6737,16390,Kihingo Dispensary (CDF),false,214,16390_214
20084,16390,Kihingo Dispensary (CDF),false,214,16390_214
6690,16391,Korao Dispensary,false,217,16391_217
19954,16391,Korao Dispensary,false,217,16391_217
11849,16392,FGC of Kenya Medical Centre,false,213,16392_213
6671,16393,Tulwet Dispensary (Kuresoi),false,218,16393_218
10542,16393,Tulwet Dispensary (Kuresoi),false,218,16393_218
19529,16393,Tulwet Dispensary (Kuresoi),false,218,16393_218
6677,16394,Githiriga Dispensary,false,218,16394_218
10626,16394,Githiriga Dispensary,false,218,16394_218
19684,16394,Githiriga Dispensary,false,218,16394_218
6723,16395,Mwangate Dispensary,false,217,16395_217
10506,16395,Mwangate Dispensary,false,217,16395_217
19403,16395,Mwangate Dispensary,false,217,16395_217
11083,16397,Gatimu Dispensary,false,214,16397_214
10811,16399,Mukorombosi Dispensary,false,213,16399_213
20194,16399,Mukorombosi Dispensary,false,213,16399_213
10812,16400,Gichobo Dispensary,false,214,16400_214
10808,16401,Kapsita Dispensary,false,213,16401_213
10813,16402,Naishi Game Dispensary,false,214,16402_214
6660,16403,Total Dispensary,false,218,16403_218
10443,16403,Total Dispensary,false,218,16403_218
19175,16403,Total Dispensary,false,218,16403_218
6662,16404,Kiptororo Dispensary,false,218,16404_218
19282,16404,Kiptororo Dispensary,false,218,16404_218
6636,16406,Turi Dispensary (CDF),false,213,16406_213
6728,16407,Sururu Health Centre (CDF),false,214,16407_214
18733,16407,Sururu Health Centre (CDF),false,214,16407_214
12552,16408,Kiamberiria Dispensary (CDF),false,213,16408_213
6631,16409,St Joseph Nursing Home (Sirikwa),false,218,16409_218
23477,16409,St Joseph Nursing Home (Sirikwa),false,218,16409_218
6721,16410,Matumaini Dispensary,false,213,16410_213
10810,16410,Matumaini Dispensary,false,213,16410_213
20193,16410,Matumaini Dispensary,false,213,16410_213
6614,16412,Mau-Narok Health Services,false,214,16412_214
13772,16412,Mau-Narok Health Services,false,214,16412_214
18932,16412,Mau-Narok Health Services,false,214,16412_214
6661,16413,Gsu Dispensary,false,213,16413_213
10457,16413,Gsu Dispensary,false,213,16413_213
19232,16413,Gsu Dispensary,false,213,16413_213
6658,16414,Kapsimbeiywo Dispensary,false,217,16414_217
18960,16414,Kapsimbeiywo Dispensary,false,217,16414_217
12958,16415,Kewamoi Dispensary,false,218,16415_218
22678,16415,Kewamoi Dispensary,false,218,16415_218
1762,16416,Mulukaka Clinic,false,253,16416_253
13441,16416,Mulukaka Clinic,false,253,16416_253
22944,16416,Mulukaka Clinic,false,253,16416_253
6914,16417,Terige Dispensary (CDF),false,202,16417_202
19343,16417,Terige Dispensary (CDF),false,202,16417_202
7863,16418,St Mary's Yala Dispensary,false,282,16418_282
19468,16418,St Mary's Yala Dispensary,false,282,16418_282
11156,16419,Paula Nursing Home,false,281,16419_281
20630,16419,Paula Nursing Home,false,281,16419_281
612,16420,Ochude Dispensary,false,273,16420_273
12132,16420,Ochude Dispensary,false,273,16420_273
21509,16420,Ochude Dispensary,false,273,16420_273
570,16421,Changara (GOK) Dispensary,false,272,16421_272
12243,16421,Changara (GOK) Dispensary,false,272,16421_272
21584,16421,Changara (GOK) Dispensary,false,272,16421_272
2992,16422,Ekerubo Dispensary (Kisii South),false,308,16422_308
18819,16422,Ekerubo Dispensary (Kisii South),false,308,16422_308
2991,16423,Nyabioto Dispensary,false,308,16423_308
18911,16423,Nyabioto Dispensary,false,308,16423_308
18913,16424,Entanke Dispensary,false,308,16424_308
2993,16425,Isamwera Dispensary,false,308,16425_308
18837,16425,Isamwera Dispensary,false,308,16425_308
1551,16427,Esonorua Dispensary,false,233,16427_233
10500,16427,Esonorua Dispensary,false,233,16427_233
19393,16427,Esonorua Dispensary,false,233,16427_233
1552,16428,Kilinito Dispensary (CDF),false,233,16428_233
19336,16428,Kilinito Dispensary (CDF),false,233,16428_233
1562,16431,Murantawa Dispensary,false,233,16431_233
18963,16431,Murantawa Dispensary,false,233,16431_233
4085,16432,Donyo Sabuk Dispensary,false,125,16432_125
19861,16432,Donyo Sabuk Dispensary,false,125,16432_125
4114,16433,Kakuyuni Health Centre,false,124,16433_124
23796,16433,Kakuyuni Health Centre,false,124,16433_124
4093,16434,Katheka Dispensary,false,125,16434_125
10756,16434,Katheka Dispensary,false,125,16434_125
19995,16434,Katheka Dispensary,false,125,16434_125
4109,16435,Mukunike Dispensary,false,124,16435_124
20181,16435,Mukunike Dispensary,false,124,16435_124
4080,16436,Kimiti Model Health Centre,false,125,16436_125
10656,16436,Kimiti Model Health Centre,false,125,16436_125
19720,16436,Kimiti Model Health Centre,false,125,16436_125
4081,16437,Kituluni Dispensary,false,125,16437_125
10686,16437,Kituluni Dispensary,false,125,16437_125
19816,16437,Kituluni Dispensary,false,125,16437_125
4125,16438,Kyeleni Health Centre,false,125,16438_125
11124,16438,Kyeleni Health Centre,false,125,16438_125
20600,16438,Kyeleni Health Centre,false,125,16438_125
4116,16439,Matungulu Health Centre,false,125,16439_125
10997,16439,Matungulu Health Centre,false,125,16439_125
20458,16439,Matungulu Health Centre,false,125,16439_125
4102,16440,Sengani Dispensary,false,125,16440_125
20071,16440,Sengani Dispensary,false,125,16440_125
5477,16441,Bona Medical Clinic,false,50,16441_50
24131,16441,Bona Medical Clinic,false,50,16441_50
5372,16442,Genesis Medicare,false,51,16442_51
13848,16442,Genesis Medicare,false,51,16442_51
18851,16442,Genesis Medicare,false,51,16442_51
4486,16443,Elele Nomadic Clinic,false,89,16443_89
10253,16443,Elele Nomadic Clinic,false,89,16443_89
23122,16443,Elele Nomadic Clinic,false,89,16443_89
10255,16444,Garsesala Dispensary,false,89,16444_89
2825,16445,Kariko Dispensary,false,150,16445_150
19463,16445,Kariko Dispensary,false,150,16445_150
2702,16446,PCEA Gateway,false,147,16446_147
18731,16446,PCEA Gateway,false,147,16446_147
2722,16447,Safi Medical Clinic,false,147,16447_147
23738,16447,Safi Medical Clinic,false,147,16447_147
8768,16448,Jasho Medical Clinic,false,258,16448_258
13384,16448,Jasho Medical Clinic,false,258,16448_258
22866,16448,Jasho Medical Clinic,false,258,16448_258
8763,16449,Egago Dispensary,false,258,16449_258
13399,16449,Egago Dispensary,false,258,16449_258
22874,16449,Egago Dispensary,false,258,16449_258
8769,16450,Junction Medical Clinic,false,259,16450_259
13383,16450,Junction Medical Clinic,false,259,16450_259
22863,16450,Junction Medical Clinic,false,259,16450_259
12031,16451,Makutano Medical Clinic,false,262,16451_262
22003,16451,Makutano Medical Clinic,false,262,16451_262
13447,16452,Agma Clinic,false,202,16452_202
23004,16452,Agma Clinic,false,202,16452_202
8736,16453,Jepkoyai Dispensary,false,260,16453_260
11722,16453,Jepkoyai Dispensary,false,260,16453_260
21228,16453,Jepkoyai Dispensary,false,260,16453_260
10499,16455,Joint Partner Medical Clinic,false,260,16455_260
20182,16455,Joint Partner Medical Clinic,false,260,16455_260
8734,16456,Kaptech Dispensary,false,260,16456_260
20264,16456,Kaptech Dispensary,false,260,16456_260
20397,16457,Kaptisi Dispensary,false,260,16457_260
8735,16458,Kimogoi Dispensary,false,260,16458_260
10582,16458,Kimogoi Dispensary,false,260,16458_260
20344,16458,Kimogoi Dispensary,false,260,16458_260
13797,16460,Mutiva Dispensary,false,260,16460_260
18900,16460,Mutiva Dispensary,false,260,16460_260
8733,16461,Rehema VCT Centre,false,260,16461_260
11415,16461,Rehema VCT Centre,false,260,16461_260
8219,16462,Kariakomo Dispensary,false,107,16462_107
12912,16462,Kariakomo Dispensary,false,107,16462_107
22225,16462,Kariakomo Dispensary,false,107,16462_107
845,16463,Gategi Health Centre,false,112,16463_112
11119,16463,Gategi Health Centre,false,112,16463_112
20595,16463,Gategi Health Centre,false,112,16463_112
11969,16464,Ishiara Sub-District Hospital,false,113,16464_113
21959,16464,Ishiara Sub-District Hospital,false,113,16464_113
846,16465,Kiambere Health Centre,false,112,16465_112
11101,16465,Kiambere Health Centre,false,112,16465_112
20573,16465,Kiambere Health Centre,false,112,16465_112
850,16466,Kiritiri Health Centre,false,112,16466_112
20374,16466,Kiritiri Health Centre,false,112,16466_112
13309,16467,Mbeere District Hospital,false,113,16467_113
22913,16467,Mbeere District Hospital,false,113,16467_113
13127,16468,Riandu Dispensary,false,113,16468_113
22788,16468,Riandu Dispensary,false,113,16468_113
2003,16469,Chepseon-VCT Site,false,235,16469_235
11493,16469,Chepseon-VCT Site,false,235,16469_235
21005,16469,Chepseon-VCT Site,false,235,16469_235
2015,16470,Segetet Dispensary,false,236,16470_236
11708,16470,Segetet Dispensary,false,236,16470_236
21207,16470,Segetet Dispensary,false,236,16470_236
11821,16471,Tea Research Foundation Dispensary,false,238,16471_238
21854,16471,Tea Research Foundation Dispensary,false,238,16471_238
11729,16472,Kitoi Dispensary,false,236,16472_236
21237,16472,Kitoi Dispensary,false,236,16472_236
1988,16473,Kiprengwet Dispensary,false,235,16473_235
11730,16473,Kiprengwet Dispensary,false,235,16473_235
21238,16473,Kiprengwet Dispensary,false,235,16473_235
1935,16475,Chagaik Dispensary,false,235,16475_235
12678,16475,Chagaik Dispensary,false,235,16475_235
21931,16475,Chagaik Dispensary,false,235,16475_235
1317,16476,Muchuro Dispensary,false,97,16476_97
23120,16476,Muchuro Dispensary,false,97,16476_97
1286,16477,Badana Dispensary,false,97,16477_97
23111,16477,Badana Dispensary,false,97,16477_97
1783,16481,Imulama Dispensary,false,257,16481_257
12261,16481,Imulama Dispensary,false,257,16481_257
21599,16481,Imulama Dispensary,false,257,16481_257
1797,16482,Mulembe Clinic,false,257,16482_257
11518,16482,Mulembe Clinic,false,257,16482_257
1688,16483,Shikumu Dispensary,false,257,16483_257
12206,16483,Shikumu Dispensary,false,257,16483_257
21555,16483,Shikumu Dispensary,false,257,16483_257
1687,16484,Imalaba Dispensary,false,257,16484_257
12208,16484,Imalaba Dispensary,false,257,16484_257
21558,16484,Imalaba Dispensary,false,257,16484_257
566,16485,Sikarira Dispensary,false,276,16485_276
20075,16485,Sikarira Dispensary,false,276,16485_276
580,16486,Musibiriri Dispensary,false,276,16486_276
10422,16486,Musibiriri Dispensary,false,276,16486_276
19027,16486,Musibiriri Dispensary,false,276,16486_276
19316,16487,Ruanda Dispensary,false,263,16487_263
21521,16488,Kubura Dispensary,false,263,16488_263
436,16489,Mayanja Dispensary,false,267,16489_267
11719,16489,Mayanja Dispensary,false,267,16489_267
21224,16489,Mayanja Dispensary,false,267,16489_267
12331,16490,Orthadox Maternity & Health Centre,false,167,16490_167
2781,16491,Afya Bora Medical Clinic (CFW Clinic Gichugu),false,148,16491_148
23823,16491,Afya Bora Medical Clinic (CFW Clinic Gichugu),false,148,16491_148
2758,16492,Apha Laboratory,false,149,16492_149
19177,16492,Apha Laboratory,false,149,16492_149
11822,16496,St Anne's Cry For The World Clinic (Raimu),false,141,16496_141
21855,16496,St Anne's Cry For The World Clinic (Raimu),false,141,16496_141
2777,16497,Kiamutugu CFW Clinic,false,148,16497_148
23744,16497,Kiamutugu CFW Clinic,false,148,16497_148
2783,16498,Dave Laboratory,false,148,16498_148
2729,16500,Genesis Community Bamako Initiative,false,150,16500_150
13082,16500,Genesis Community Bamako Initiative,false,150,16500_150
22755,16500,Genesis Community Bamako Initiative,false,150,16500_150
2755,16503,Kiangai Laboratory,false,149,16503_149
19174,16503,Kiangai Laboratory,false,149,16503_149
2767,16504,Kibirigwi Laboratory,false,149,16504_149
19168,16504,Kibirigwi Laboratory,false,149,16504_149
2731,16505,M K M Clinic,false,148,16505_148
23849,16505,M K M Clinic,false,148,16505_148
22441,16506,Maisha Bora Clinic,false,148,16506_148
2756,16507,Mugumo Clinic/Laboratory,false,150,16507_150
13700,16507,Mugumo Clinic/Laboratory,false,150,16507_150
19173,16507,Mugumo Clinic/Laboratory,false,150,16507_150
2727,16508,Mwea Medical Clinic,false,147,16508_147
23791,16508,Mwea Medical Clinic,false,147,16508_147
2735,16509,Olive Health Care/Laboratory,false,149,16509_149
23864,16509,Olive Health Care/Laboratory,false,149,16509_149
21879,16511,Tumaini Clinic/Laboratory,false,142,16511_142
12868,16512,Rwathe Dispensary,false,156,16512_156
5618,16513,St Jude Medical Clinic (Maragua),false,155,16513_155
11581,16513,St Jude Medical Clinic (Maragua),false,155,16513_155
21079,16513,St Jude Medical Clinic (Maragua),false,155,16513_155
5644,16514,Woodpark Med Clinic,false,155,16514_155
11578,16514,Woodpark Med Clinic,false,155,16514_155
21076,16514,Woodpark Med Clinic,false,155,16514_155
13291,16515,Kwabekenya Dispensary,false,136,16515_136
2514,16516,Ahadi Medical Clinic,false,60,16516_60
23814,16516,Ahadi Medical Clinic,false,60,16516_60
3556,16518,Kinango Medical Clinic,false,57,16518_57
24135,16518,Kinango Medical Clinic,false,57,16518_57
3554,16519,Pendo Medical Clinic (Kinango),false,57,16519_57
24138,16519,Pendo Medical Clinic (Kinango),false,57,16519_57
3555,16520,Samburu Medical Centre,false,57,16520_57
24137,16520,Samburu Medical Centre,false,57,16520_57
